"  第一洞
"第一洞內
南面
Interior
South End",# 242,"石花凍 | P1
Agar Jelly | P1",5.10a,運攀 | Sport,15 m,"游金龍
Jin-Lung You",2004,,●●●,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,,,,,,,,,,Ti-U,Ti-U,,羊角-Ti,羊角-Ti,11,已更新,,所有 Bolt 安裝日期均待查 (預設為1月1日)
,,,,,,,,,,2016,2016,2016,2016,2016,2016,2016,2016,2016,,,,,,,,,,2016,2016,,數量 x1 ,數量 x1 ,,,,
,,,,,,,,,,9 年,9 年,9 年,9 年,9 年,9 年,9 年,9 年,9 年,,,,,,,,,,9 年,9 年,,2016,2016,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 年,9 年,,,,
,# 242,"石花凍 | P2
Agar Jelly | P2",5.10b,運攀 | Sport,21 m,"游金龍
Jin-Lung You",2004,,●●●,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,,,,,,,,,,,,,Ti-U,Ti-U,,共用,共用,8,待移除,2019 / 03 / 24 (週日),"所有 Bolt 安裝日期均待查 (預設為1月1日)
–
B01 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)
Anchor 上方有大量舊304耳片待移除 (粗估為路線#239-241)"
,,,,,,,,,,2016,2016,2016,2016,2016,2016,,,,,,,,,,,,,2016,2016,,,,,,,
,,,,,,,,,,9 年,9 年,9 年,9 年,9 年,9 年,,,,,,,,,,,,,9 年,9 年,,,,,,,
,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 243,"親子路線
Family Route",5.11d,運攀 | Sport,35 m,"張秋玫
Chiu-Mai Chang",2004,與 <石花凍> 共用所有 Bolt,●●●,Ti-U,待查,,,,,,,,,,,,,,,,,共用,共用,,共用,共用,,待移除,2019 / 03 / 24 (週日),"B01 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)
--
2025/10/18 使用舊洞 Rebolt 4顆鈦 (饒舌、卡拉、毅豪) 舊bolt待移除
全數bolt正確性待確認"
,,,,,,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,9 年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 244,"爸爸帶小孩
Papa Carry Kid",5.11c,運攀 | Sport,35 m,,,"岩質鬆動
–
與 <石花凍 | P2> 共用 Anchor",●●●,共用,Ti-U,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,Ti-U,共用,共用,,共用,共用,20,待移除,2025 / 10 / 18 (週六),"2025/10/18 使用 Rebolt 9顆鈦B03-B11 (饒舌、卡拉、毅豪) 舊bolt B03-B18 待移除
後面7顆鈦B12-18應該是2016年QX打的
"
,,,,,,,,,,,2016,2025,2025,2025,2025,2025,2025,2025,2025,2025,2016,2016,2016,2016,2016,2016,2016,,,,,,,,,
,,,,,,,,,,,9 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,9 年,9 年,9 年,9 年,9 年,9 年,9 年,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 245,"曲終人散
The Music is Over 
(And the People are Gone)",5.12a,運攀 | Sport,28 m,"張宇翔
Yeu-Shiang Chang",2005 / 08 / 14,岩質不穩,●●●,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,,,,,,Ti-U,Ti-U,,羊角-Ti,羊角-Ti,15,待移除,2025 / 11 / 01 (週六),"2025/11/01 Rebolt 13顆鈦B01-B13 (饒舌、卡拉、毅豪) 舊bolt待移除
2顆鈦 Anchor 應該是2016年QX打的
全數bolt正確性待確認
"
,,,,,,,,,,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,,,,,,2016,2016,,數量 x1 ,數量 x1 ,,,,
,,,,,,,,,,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,,,,,,9 年,9 年,,2016,2016,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 年,9 年,,,,
,# 246,"爬岩真爽
Climbing is Great",5.12a,運攀 | Sport,28 m,"周俊明
Jun-Min Jou",2005,"岩質不穩
–
與 <曲終人散> 共用 Anchor",●●●,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,Ti-ETN,,,,,,共用,共用,,共用,共用,15,待移除,2025 / 11 / 02 (週日),"2025/11/02 Rebolt 13顆鈦B01-B13 (饒舌、卡拉、毅豪) 舊bolt待移除
2顆鈦 Anchor 應該是2016年QX打的
全數bolt正確性待確認"
,,,,,,,,,,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,,,,,,,,,,,,,,
,,,,,,,,,,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,0 年,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 247,"爬岩真好
Climbing is Good",5.12c,運攀 | Sport,28 m,"周俊明
Jun-Min Jou",2005 / 08 / 21,路線仍使用 304 錨栓,●●●,304-PC,Ti-U,待查,,,,,,,,,,,,,,,,Ti-U,Ti-U,,,,5,已拉測,2019 / 03 / 24 (週日),"Ti-U 安裝日期待查 (預設為1月1日) QX有記錄全線更新
–
B01 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)"
,,,,,,,,,,2005,2018/1/1,,,,,,,,,,,,,,,,,2018,2018,,,,,,,
,,,,,,,,,,20 年,7 年,,,,,,,,,,,,,,,,,7 年,7 年,,,,,,,
,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 248,"來去北海道
Going to Hokkaido",5.12a,運攀 | Sport,30 m,"張登榮
Deng-Jung Chang",2006 / 11 / 07,路線仍使用 304 錨栓,●●●,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,304-PC,,,,,,304-PC,304-PC,,,,15,已拉測,2019 / 03 / 24 (週日),B01 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)
,,,,,,,,,,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,,,,,,2005,2005,,,,,,,
,,,,,,,,,,20 年,20 年,20 年,20 年,20 年,20 年,20 年,20 年,20 年,20 年,20 年,20 年,20 年,,,,,,20 年,20 年,,,,,,,
,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,,,,
"第一洞內
西面
Interior
West Wall",# 249,"斜板
The Ramp",5.8,傳攀 | Trad,25 m,,,岩質不穩,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,待拉測,,Anchor 安裝日期待查 (預設為1月1日)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 250,"斜板之板
The Ramp Flake",5.9,傳攀 | Trad,25 m,,,"岩質不穩
–
與 <斜板> 共用 Anchor",●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 251,"天外飛仙
Wonderland Fairy",5.10b,運攀 | Sport,27 m,"康明哲
Ming-Che Kang",2001 / 09 / 15,原為傳攀路線，2012 更新為運攀路線,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,,,,Ti-U,Ti-U,,,,11,已拉測,2019 / 03 / 24 (週日),"2012/08/15 - 全線更新 (章醫師、老虎)
2018 - 發現原A02 (316-TW) 遭敲歪，並設置新的Ti-U Anchor
–
2018/08/11 - 全線含舊A01 (316-TW) 均測試合格 (老爹、金龍)
2019/03/24 - B01、Anchor 合格 - 8kN / 1 min / ×5次 (小魏、曉嵐)"
,,,,,,,,,,2012 / 08 / 15,2012 / 08 / 15,2012 / 08 / 15,2012 / 08 / 15,2012 / 08 / 15,2012 / 08 / 15,2012 / 08 / 15,2012 / 08 / 15,2012 / 08 / 15,,,,,,,,,,2018,2018,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,,,,7 年,7 年,,,,,,,
,,,,,,,,,,2018 / 08 / 11,2018 / 08 / 11,2018 / 08 / 11,2018 / 08 / 11,2018 / 08 / 11,2018 / 08 / 11,2018 / 08 / 11,2018 / 08 / 11,2018 / 08 / 11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,2019 / 03 / 24,2019 / 03 / 24,,,,,,,
,# 252,"創世紀
Genesis",5.12d,運攀 | Sport,,"徐友群
(卡拉，英文譯名待確認)",2012 / 11 / 10,"路線上曾有巨石崩落，攀登前請務必審慎評估
–
與 <石花凍 | P2> 共用 Anchor",●●●,Ti-U,待查,,,,,,,,,,,,,,,,,共用,共用,,,,2,,,QX有記錄
,,,,,,,,,,2018/1/1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7 年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 253,"曙光裂隙
Twilight Crack",5.11b,運攀 | Sport,26 m,"吳彥儀
Yen-Yi Wu",2001 / 09 / 15,,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,,,316-TW,316-TW,,,,12,已拉測,2020 / 02 / 23 (週日),"2012/08/22 - 全線更新 (芳源、金龍、一樵)
–
2019/03/24 B01 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)
2020/02/23 全線合格 / 8kN / 1 min / ×5次 (至堯、致華)"
,,,,,,,,,,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,,,,,,,,,2012 / 08 / 22,2012 / 08 / 22,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,,,13 年,13 年,,,,,,,
,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,2020 / 02 / 23,,,,,,,,,2020 / 02 / 23,2020 / 02 / 23,,,,,,,
,# 254,"新世界
New World",5.11c,運攀 | Sport,30 m,"康明哲
Ming-Che Kang",2001 / 09 / 22,B01-B04 與 <曙光裂隙> 共用,●●●,共用,共用,共用,共用,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,316-TW,316-TW,,,,10,,,2012/08/22 - 全線更新 (芳源、金龍、一樵)
,,,,,,,,,,,,,,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,2012 / 08 / 22,,,,,,,2012 / 08 / 22,2012 / 08 / 22,,,,,,,
,,,,,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,13 年,13 年,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 0,瑩養午餐,5.13b,運攀 | Sport,15 m,"洪兆萱
Jau-Shiuan Hung",2014 / 03 / 23,,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,,,,,,316-TW,316-TW,,,,9,已拉測,2019 / 03 / 24 (週日),"2012/10/10 - 新開發 (章醫師、二齒、老虎)
–
B02 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)"
,,,,,,,,,,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,,,,,,,,,,,,2012 / 10 / 10,2012 / 10 / 10,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,,,,,,13 年,13 年,,,,,,,
,,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,,,
,# 0,中指路線,5.13c,運攀 | Sport,15 m,"洪兆萱
Jau-Shiuan Hung",2014 / 08 / 23,,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,,,,,,,316-TW,316-TW,,,,8,已拉測,2019 / 03 / 24 (週日),"2012/10/10 - 新開發 (章醫師、二齒、老虎)
–
B02 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)"
,,,,,,,,,,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,2012 / 10 / 10,,,,,,,,,,,,,2012 / 10 / 10,2012 / 10 / 10,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,,,,,,,13 年,13 年,,,,,,,
,,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,,,
,# 255,"天堂鳥
Bird Of Paradise",5.12c,運攀 | Sport,30 m,"劉以德
Yi-de Liu",2002 / 03 / 10,,●●●,316-TW,316-TW,316-TW,Ti-ETN,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,316-TW,316-TW,,,,15,已拉測,2019 / 03 / 24 (週日),"2012/09/12 - 全線更新 (章醫師等人)
2014/08/23 - 發現B06化學膠有問題
2014/09/20 - 將B06更新為Ti-TW (章醫師等人)
–
B04 合格 / 8kN / 1 min / ×5次 (小魏、曉嵐)"
,,,,,,,,,,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2014 / 09 / 20,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,,,,,,2012 / 09 / 12,2012 / 09 / 12,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,11 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,13 年,13 年,,,,,,,
,,,,,,,,,,,,,2019 / 03 / 24,,,,,,,,,,,,,,,,,,,,,,,
,# 256,"烏鴉
Crow",5.13a,運攀 | Sport,,,,,●●●,316-TW,316-TW,316-TW,Ti-ETN,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,,,316-TW,316-TW,,,,12,待拉測,,2012/09/12 - 全線更新 (章醫師、卡拉、一樵)
,,,,,,,,,,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,,,,,,,,,2012 / 09 / 12,2012 / 09 / 12,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,,,13 年,13 年,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 257,"三明治
Sandwich",5.12c,運攀 | Sport,,"周俊明
Jun-Min Jou",2005 / 08 / 22,B09-B11、Anchor 與 <烏鴉> 共⽤,●●●,316-TW,316-TW,316-TW,Ti-ETN,316-TW,316-TW,316-TW,316-TW,共用,共用,共用,,,,,,,,共用,共用,,,,8,已拉測,2019 / 03 / 29 (週五),"2012/09/12 - 全線更新 (章醫師、卡拉、一樵)
–
B01 合格 / 8kN / 1 min / ×5次 (小魏、Sam、不知名岩友)"
,,,,,,,,,,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2019 / 03 / 31,,,,,,,,,,,,,,,,,,,,,,,,,,
"第一洞內
東北面
Interior
Northeast Wall",# 258,"饅頭雙裂隙
Mantou Double Crack",5.12a,運攀 | Sport,,"吳彥儀
Yen-Yi Wu",2006 / 12 / 07,岩質不穩，且路線仍使用 304 錨栓,●●●,304-P38,304-P38,304-P38,304-P38,,,,,,,,,,,,,,,304-P38,304-P38,,,,6,待更新,,所有 Bolt 安裝日期均待查 (預設為1月1日)
,,,,,,,,,,2006,2006,2006,2006,,,,,,,,,,,,,,,2006,2006,,,,,,,
,,,,,,,,,,19 年,19 年,19 年,19 年,,,,,,,,,,,,,,,19 年,19 年,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 259,"萬里長征
Long March",5.13d,運攀 | Sport,30 m,"洪兆萱
Jau-Shiuan Hung",2014 / 01 / 18,,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,316-TW,316-TW,,梅隆鎖-316,垂降環-316,18,已拉測,2019 / 03 / 29 (週五),"2012/11/21 - 全線更新 (章醫師、二齒)
–
B01 合格 / 8kN / 1 min / ×5次 (小魏、Sam、不知名岩友)"
,,,,,,,,,,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,,,2012 / 11 / 21,2012 / 11 / 21,,數量 x1 ,數量 x1 ,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,13 年,13 年,,2020 / 09,2020 / 09,,,,
,,,,,,,,,,2019 / 03 / 31,,,,,,,,,,,,,,,,,,,,,5 年,5 年,,,,
,# 260,"獨奏
Solo",5.12d,運攀 | Sport,30 m,"張登榮
Deng-Jung Chang",2004 / 12 / 19,"路線中有個 Bolt 設置的岩壁岩質可能有問題
–
B01-B05，以及 Anchor 與 <萬里長征> 共⽤",●●●,共用,共用,共用,共用,共用,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,共用,共用,,,,8,,,2012/11/21 - 全線更新 (章醫師、二齒)
,,,,,,,,,,,,,,,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,2012 / 11 / 21,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 261,"二重奏
Duet",5.13a,運攀 | Sport,30 m,"吳彥儀
Yen-Yi Wu",2004 / 12 / 19,"岩質不穩，只爬到約25m左右
–
與 <萬里長征> 共⽤ Anchor",●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,316-TW,316-TW,,,,14,已拉測,2019 / 03 / 29 (週五),"2012/10/31 - 全線更新 (章醫師、二齒)
–
B01 合格 / 8kN / 1 min / ×5次 (小魏、Sam、不知名岩友)"
,,,,,,,,,,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,2012 / 10 / 31,,,,,,,2012 / 10 / 31,2012 / 10 / 31,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,13 年,13 年,,,,,,,
,,,,,,,,,,2019 / 03 / 31,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 262,"三天三十米
Three Days, Thirty Meters",5.12a,運攀 | Sport,30 m,"周俊明
Jun-Min Jou",2004 / 01 / 28,,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,316-TW,316-TW,,梅隆鎖-316,垂降環-316,14,已拉測,2019 / 03 / 29 (週五),"2012/09/12 - 全線更新 (章醫師、大俠)
–
B01 合格 / 8kN / 1 min / ×5次 (小魏、Sam、不知名岩友)"
,,,,,,,,,,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,,,,,,,2012 / 09 / 12,2012 / 09 / 12,,數量 x1 ,數量 x1 ,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,13 年,13 年,,2020 / 09,2020 / 09,,,,
,,,,,,,,,,2019 / 03 / 31,,,,,,,,,,,,,,,,,,,,,5 年,5 年,,,,
,# 263,"鴿子
Pigeon",5.12c,運攀 | Sport,30 m,"周俊明
Jun-Min Jou",2004,,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,316-TW,316-TW,,梅隆鎖-316,垂降環-316,14,已拉測,2019 / 03 / 29 (週五),"2012/09/12 - 全線更新 (章醫師、卡拉)
–
B01 合格 / 8kN / 1 min / ×5次 (小魏、Sam、不知名岩友)"
,,,,,,,,,,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,,,,,,,2012 / 09 / 12,2012 / 09 / 12,,數量 x1 ,數量 x1 ,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,13 年,,,,,,,13 年,13 年,,2020 / 09,2020 / 09,,,,
,,,,,,,,,,2019 / 03 / 31,,,,,,,,,,,,,,,,,,,,,5 年,5 年,,,,
,# 264,"沒完沒了
Endless",5.12d,運攀 | Sport,30 m,"張登榮
Deng-Jung Chang",2004,B01-B08 與 <鴿子> 共⽤,●●●,共用,共用,共用,共用,共用,共用,共用,共用,316-TW,316-TW,316-TW,316-TW,,,,,,,316-TW,316-TW,,梅隆鎖-316,垂降環-316,6,,,2012/09/12 - 全線更新 (章醫師、卡拉)
,,,,,,,,,,,,,,,,,,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,2012 / 09 / 12,,,,,,,2012 / 09 / 12,2012 / 09 / 12,,數量 x1 ,數量 x1 ,,,,
,,,,,,,,,,,,,,,,,,13 年,13 年,13 年,13 年,,,,,,,13 年,13 年,,2020 / 09,2020 / 09,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 年,5 年,,,,
